LoanId,AmountDisbursed,Interest,LoanBalance,BorrowDate,Product,Branch,ClearDate,CustomerId,Gender,LoanLimit,CreditScore,loan_repayment_txn_count,loan_repayment_total_paid,loan_repayment_first_payment,loan_repayment_last_payment,loan_overpayment,MissedInstalments,Industry,BusinessType,YearEstablished
824845,10000,2750,0.0,2025-05-15,5 weeks credit ease,molo,2025-05-15,1048,male,12200.0,1800,7,12750,2025-05-29,2025-07-03,0,5.0,automobile services,motor vehicle/bike repair,2018
703557,8000,2250,0.0,2024-05-07,5 weeks credit ease,molo,2024-11-07,1048,male,14700.0,1800,7,10250,2024-08-15,2024-09-19,0,5.0,food & hospitality,green grocery (fruit/vegetables),2019
736075,7000,2000,0.0,2024-09-28,5 weeks credit ease,molo,2024-09-28,1044,female,9800.0,3000,7,9000,2025-01-22,2025-02-28,0,5.0,food & hospitality,retail shop,2019
666947,5000,1500,0.0,2024-08-04,5 weeks credit ease,molo,2024-07-04,1044,male,7000.0,2000,7,6500,2024-10-22,2024-12-09,0,5.0,food & hospitality,green grocery (fruit/vegetables),2017
708814,5000,1500,0.0,2024-07-20,5 weeks credit ease,molo,2024-07-24,1044,female,9200.0,1500,7,6500,2024-09-22,2024-10-22,0,5.0,transportation,motor bike transportation,2019
655673,8000,2250,0.0,2024-05-03,5 weeks credit ease,molo,2024-06-03,1039,male,8000.0,2500,7,10250,2024-06-21,2024-07-26,0,5.0,food & hospitality,green grocery (fruit/vegetables),2023
667978,5000,1500,0.0,2024-06-19,5 weeks credit ease,molo,2024-09-04,1023,female,11400.0,2500,7,6500,2024-12-13,2025-01-28,0,5.0,food & hospitality,meat vendor-butchery,2019
666277,7000,2000,0.0,2024-04-04,5 weeks credit ease,molo,2024-04-04,1019,male,7000.0,1800,7,9000,2024-10-02,2024-10-31,0,5.0,food & hospitality,green grocery (fruit/vegetables),2021
690797,5000,1500,0.0,2024-05-30,5 weeks credit ease,molo,2024-10-06,1019,male,6500.0,2000,7,6500,2024-10-31,2024-11-21,0,5.0,food & hospitality,meat vendor-butchery,2020
670879,8000,3150,0.0,2024-04-25,7 weeks credit ease,molo,2024-01-05,1014,female,10000.0,2500,7,11150,2024-12-12,2025-01-16,0,7.0,fashion & beauty products,footware shop,2019
661065,7000,2800,0.0,2024-03-13,7 weeks credit ease,molo,2024-04-04,1014,male,8200.0,3000,7,9800,2024-11-14,2024-12-12,0,7.0,finance & insurance,mobile money services-mpesa,2016
714137,6000,1750,0.0,2024-07-29,5 weeks credit ease,molo,2024-06-08,1014,female,10500.0,2500,7,7750,2025-02-08,2025-02-26,0,5.0,personal services,farming-animal products,2017
768623,7000,2000,0.0,2024-05-12,5 weeks credit ease,molo,2024-12-16,1013,female,7000.0,2500,7,9000,2024-07-08,2024-08-12,0,5.0,food & hospitality,retail shop,2023
828583,15000,5600,0.0,2025-05-21,7 weeks credit ease,molo,2025-05-06,1005,male,19300.0,2500,7,20600,2025-08-20,2025-10-19,0,7.0,food & hospitality,green grocery (fruit/vegetables),2022
791258,5000,1500,0.0,2025-02-17,5 weeks credit ease,molo,2025-02-17,1000,male,5000.0,2000,7,6500,2025-06-27,2025-07-29,0,5.0,food & hospitality,green grocery (fruit/vegetables),2013
681558,14000,3750,0.0,2024-10-05,5 weeks credit ease,molo,2024-05-16,994,female,23300.0,2500,7,17750,2025-04-26,2025-05-26,0,5.0,agriculture,farming-animal products,2019
655726,10000,2750,0.0,2024-07-03,5 weeks credit ease,molo,2024-06-03,986,male,13300.0,2000,7,12750,2024-08-16,2024-09-06,0,5.0,food & hospitality,hawking- mobile merchandize services,2019
733082,10000,2750,0.0,2024-09-20,5 weeks credit ease,molo,2024-09-21,982,male,10000.0,2000,7,12750,2024-08-08,2024-09-13,0,0.0,food & hospitality,green grocery (fruit/vegetables),2016
791005,10000,2750,0.0,2025-02-17,5 weeks credit ease,molo,2025-02-17,970,female,12000.0,2000,7,12750,2025-07-07,2025-09-06,0,5.0,fashion & beauty products,footware shop,2015
810053,6000,1750,0.0,2025-03-26,5 weeks credit ease,molo,2025-10-04,969,female,6000.0,2500,7,7750,2025-08-04,2025-08-25,0,5.0,food & hospitality,food kiosks,2011
829229,6000,1750,0.0,2025-05-23,5 weeks credit ease,molo,2025-05-23,969,male,16500.0,3500,7,7750,2025-10-06,2025-10-27,0,5.0,food & hospitality,green grocery (fruit/vegetables),2019
870329,6000,1750,0.0,2025-04-08,5 weeks credit ease,molo,2025-08-18,969,female,19500.0,1800,7,7750,2025-08-25,2025-09-16,0,5.0,food & hospitality,green grocery (fruit/vegetables),2016
726018,5000,1500,0.0,2024-08-28,5 weeks credit ease,molo,2024-04-09,969,male,6400.0,2000,7,6500,2025-04-01,2025-04-18,0,5.0,fashion & beauty products,second hand clothes,2020
747439,5000,1500,0.0,2024-10-15,5 weeks credit ease,molo,2024-10-24,969,male,7500.0,2000,7,6500,2025-06-13,2025-07-04,0,5.0,food & hospitality,farming-animal products,2018
775951,30000,10850,0.0,2025-01-13,7 weeks credit ease,molo,2025-01-16,932,male,48000.0,2500,7,40850,2025-03-28,2025-05-09,0,7.0,food & hospitality,green grocery (fruit/vegetables),2015
682225,17000,6300,0.0,2024-05-30,7 weeks credit ease,molo,2024-05-31,932,male,42500.0,7000,7,23300,2024-08-06,2024-09-03,0,7.0,food & hospitality,green grocery (fruit/vegetables),2018
670693,15000,5600,0.0,2024-04-18,7 weeks credit ease,molo,2024-01-05,931,male,21000.0,15000,7,20600,2024-10-29,2024-11-25,0,7.0,fashion & beauty products,new clothes,2019
689555,5000,1500,0.0,2024-03-06,5 weeks credit ease,molo,2024-05-06,921,male,7000.0,1500,7,6500,2024-08-06,2024-09-04,0,5.0,food & hospitality,retail shop,2019
746140,5000,1500,0.0,2024-10-24,5 weeks credit ease,molo,2024-10-22,921,female,5000.0,3000,7,6500,2025-01-13,2025-02-09,0,5.0,food & hospitality,green grocery (fruit/vegetables),2022
775897,5000,1500,0.0,2024-12-30,5 weeks credit ease,molo,2025-01-01,921,male,5000.0,2000,7,6500,2025-03-17,2025-04-14,0,5.0,food & hospitality,food kiosks,2018
754307,10000,2750,0.0,2024-06-11,5 weeks credit ease,molo,2024-11-11,920,male,22000.0,2500,7,12750,2025-03-19,2025-04-12,0,5.0,food & hospitality,seafood- fish vendor,2022
802140,25000,13000,0.0,2025-03-31,10 weeks credit ease,molo,2025-04-24,917,female,65000.0,2000,7,38000,2025-05-29,2025-06-23,0,9.0,education,private school,2017
670073,17000,9000,0.0,2024-04-23,10 weeks credit ease,molo,2024-05-21,917,female,19400.0,2500,7,26000,2024-07-05,2024-07-24,0,10.0,agriculture,farming-animal products,2019
683763,13000,4900,0.0,2024-05-23,7 weeks credit ease,molo,2024-04-06,901,female,23100.0,2500,7,17900,2024-11-22,2024-12-27,0,7.0,food & hospitality,green grocery (fruit/vegetables),2016
653706,7000,2800,0.0,2024-03-14,7 weeks credit ease,molo,2024-03-14,872,female,23800.0,2500,7,9800,2024-09-23,2024-11-25,0,7.0,food & hospitality,green grocery (fruit/vegetables),2019
676804,7000,2800,0.0,2024-05-14,7 weeks credit ease,molo,2024-05-16,872,female,7000.0,2800,7,9800,2024-11-25,2025-01-20,0,7.0,agriculture,farming-animal products,2022
847561,5000,1500,0.0,2025-01-07,5 weeks credit ease,molo,2025-02-07,872,male,8000.0,2500,7,6500,2025-09-06,2025-09-20,0,5.0,general hardware & electronics,electronic accessory shops/repairs,2018
757986,5000,1500,0.0,2024-11-19,5 weeks credit ease,molo,2024-11-19,871,female,10000.0,2000,7,3100,2025-10-08,2025-11-29,0,5.0,food & hospitality,green grocery (fruit/vegetables),2016
653428,10000,2750,0.0,2024-02-23,5 weeks credit ease,molo,2024-02-29,868,female,17500.0,2000,7,12750,2025-05-13,2025-06-04,0,5.0,food & hospitality,retail shop,2018
782757,36000,18500,0.0,2025-02-22,10 weeks credit ease,molo,2025-02-25,851,female,93600.0,7000,7,54500,2025-10-02,2025-11-07,0,10.0,transportation,taxi & rental services,2011
690414,28000,14500,0.0,2024-06-16,10 weeks credit ease,molo,2024-07-13,851,male,49000.0,7000,7,42500,2025-04-15,2025-05-26,0,10.0,food & hospitality,food kiosks,2011
734223,27000,14000,0.0,2024-09-10,10 weeks credit ease,molo,2024-10-29,851,female,49500.0,2500,7,41000,2025-06-27,2025-08-06,0,10.0,food & hospitality,green grocery (fruit/vegetables),2024
764552,8000,2250,0.0,2024-03-12,5 weeks credit ease,molo,2024-04-12,832,male,13700.0,1800,7,10250,2024-07-10,2024-07-19,0,5.0,food & hospitality,green grocery (fruit/vegetables),2016
816286,10000,3850,0.0,2025-08-05,7 weeks credit ease,molo,2025-09-05,803,male,10000.0,2500,7,10800,2025-10-11,2025-11-27,0,7.0,food & hospitality,green grocery (fruit/vegetables),2018
717515,15000,5600,0.0,2024-07-31,7 weeks credit ease,molo,2024-08-28,620,female,22500.0,2000,7,20600,2025-05-19,2025-06-26,0,7.0,food & hospitality,green grocery (fruit/vegetables),2017
644731,8000,2250,0.0,2024-05-01,5 weeks credit ease,molo,2024-09-02,618,male,13700.0,2000,7,10250,2025-02-18,2025-03-13,0,5.0,food & hospitality,bar/ restaurant,2024
677556,8000,2250,0.0,2024-04-29,5 weeks credit ease,molo,2024-06-05,618,male,10000.0,2000,7,10250,2025-02-07,2025-02-18,0,5.0,"agriculture, forestry & fishing",farming-animal products,2017
835887,5000,1500,0.0,2025-02-06,5 weeks credit ease,molo,2025-09-06,611,female,7000.0,2500,7,6500,2025-08-04,2025-09-11,0,5.0,food & hospitality,food kiosks,2024
644993,5000,1500,0.0,2024-05-01,5 weeks credit ease,molo,2024-09-02,573,male,9000.0,2000,7,6500,2025-04-13,2025-05-11,0,5.0,fashion & beauty products,second hand clothes,2018
670615,5000,1500,0.0,2024-04-16,5 weeks credit ease,molo,2024-04-17,573,female,7100.0,2500,7,6500,2025-03-10,2025-04-13,0,5.0,food & hospitality,retail shop,2021
684515,5000,1500,0.0,2024-05-23,5 weeks credit ease,molo,2024-05-23,573,female,6000.0,2000,7,6500,2025-06-16,2025-09-01,0,5.0,food & hospitality,green grocery (fruit/vegetables),2023
682221,5000,1500,0.0,2024-05-17,5 weeks credit ease,molo,2024-05-17,567,male,8300.0,2500,7,500,2024-08-06,2024-09-27,0,5.0,personal services,retail shop,2019
704934,10000,2750,0.0,2024-07-15,5 weeks credit ease,molo,2024-07-15,536,male,10000.0,2500,7,12750,2024-11-25,2024-12-30,0,5.0,food & hospitality,bar/ restaurant,2019
656057,5000,1500,0.0,2024-02-27,5 weeks credit ease,molo,2024-07-03,522,male,5000.0,2000,7,6500,2024-05-13,2024-05-29,0,5.0,hospitality & tourism,food kiosks,2019
856082,13000,3500,0.0,2025-07-15,5 weeks credit ease,molo,2025-07-19,484,female,19500.0,2000,7,16500,2025-10-06,2025-10-28,0,5.0,food & hospitality,green grocery (fruit/vegetables),2014
668201,7000,2000,0.0,2024-09-04,5 weeks credit ease,molo,2024-10-04,484,female,9100.0,2000,7,9000,2025-02-08,2025-03-08,0,5.0,food & hospitality,green grocery (fruit/vegetables),2022
743242,6000,1750,0.0,2024-10-14,5 weeks credit ease,molo,2024-10-15,482,male,8200.0,3000,7,7750,2025-09-24,2025-10-08,0,5.0,transportation,motor bike transportation,2015
697818,5000,1500,0.0,2024-06-26,5 weeks credit ease,molo,2024-06-26,482,female,6000.0,1800,7,6500,2025-08-20,2025-09-04,0,5.0,food & hospitality,green grocery (fruit/vegetables),2018
730890,10000,2750,0.0,2024-09-16,5 weeks credit ease,molo,2024-09-16,475,male,26000.0,2500,7,12750,2025-06-03,2025-06-26,0,5.0,agriculture,farming-crop products (coconuts etc),2018
720962,5000,1500,0.0,2024-07-22,5 weeks credit ease,molo,2024-08-22,444,female,8000.0,2000,7,6500,2025-09-27,2025-10-03,0,5.0,wholesale & retail trade,green grocery (fruit/vegetables),2020
674310,5000,1500,0.0,2024-04-26,5 weeks credit ease,molo,2024-04-26,443,male,13000.0,2500,7,6500,2024-06-14,2024-07-12,0,5.0,personal services,tailoring services,2019
785507,14000,3750,0.0,2025-01-28,5 weeks credit ease,molo,2025-03-02,442,female,24500.0,2000,7,17750,2025-09-10,2025-09-30,0,5.0,fashion & beauty products,second hand clothes,2013
744664,10000,2750,0.0,2024-09-10,5 weeks credit ease,molo,2024-10-18,442,female,26000.0,2000,7,12750,2025-07-29,2025-08-16,0,5.0,wholesale & retail trade,tailoring services,2018
699047,5000,1500,0.0,2024-06-19,5 weeks credit ease,molo,2024-06-29,415,female,8000.0,2000,7,6500,2025-06-05,2025-06-19,0,5.0,food & hospitality,farming-animal products,2017
765878,11000,3000,0.0,2024-04-12,5 weeks credit ease,molo,2024-09-12,354,male,25100.0,2500,7,14000,2025-10-31,2025-11-30,0,5.0,food & hospitality,green grocery (fruit/vegetables),2018
641972,15000,8000,0.0,2024-02-20,10 weeks credit ease,molo,2024-06-03,295,female,33000.0,7000,7,23000,2024-05-28,2024-06-25,0,10.0,agriculture,farming-animal products,2013
922861,4000,1250,660.0,2025-10-10,5 weeks credit ease,engineer,2025-11-14,1758,female,7000.0,2500,8,5200,2025-10-10,2025-11-15,0,1.0,fashion & beauty products,second hand clothes,2020
915976,4000,1250,2630.0,2025-09-29,5 weeks credit ease,molo,2025-03-11,1743,female,7000.0,2000,8,3600,2025-09-29,2025-11-17,0,5.0,food & hospitality,green grocery (fruit/vegetables),2013
949971,6000,1750,7750.0,2025-11-26,5 weeks credit ease,molo,2025-12-31,1733,female,9000.0,3000,8,7950,2025-11-04,2025-11-26,200,0.0,food & hospitality,bar/ restaurant,2015
905292,5000,1500,0.0,2025-09-10,5 weeks credit ease,engineer,2025-10-16,1727,female,11000.0,2500,8,6500,2025-09-11,2025-10-08,0,0.0,"agriculture, forestry & fishing",food kiosks,2020
927679,12000,4550,0.0,2025-11-16,7 weeks credit ease,engineer,2025-06-12,1695,female,13000.0,2000,8,15950,2025-10-28,2025-11-16,0,0.0,food & hospitality,retail shop,2011
889260,4000,1250,0.0,2025-09-17,5 weeks credit ease,molo,2025-09-18,1692,male,10000.0,2800,8,5250,2025-09-17,2025-10-08,0,0.0,food & hospitality,food kiosks,2017
900691,7000,2800,0.0,2025-10-21,7 weeks credit ease,engineer,2025-10-22,1680,male,9800.0,1800,8,9800,2025-08-04,2025-09-16,0,0.0,fashion & beauty products,new clothes,2019
943617,8000,3150,7950.0,2025-11-15,7 weeks credit ease,engineer,2026-03-01,1677,female,14000.0,2500,8,11150,2025-10-15,2025-11-28,0,0.0,food & hospitality,bar/ restaurant,2013
916933,7000,2000,0.0,2025-10-23,5 weeks credit ease,molo,2025-05-11,1640,male,10000.0,3000,8,9000,2025-09-10,2025-10-07,0,0.0,fashion & beauty products,new clothes,2023
862828,6000,1750,0.0,2025-07-31,5 weeks credit ease,engineer,2025-01-08,1628,female,19200.0,2500,8,7750,2025-07-31,2025-08-29,0,0.0,wholesale & retail trade,retail shop,2018
862159,6000,1750,1995.0,2025-06-26,5 weeks credit ease,engineer,2025-07-31,1623,male,6000.0,2500,8,6745,2025-06-26,2025-11-03,0,5.0,food & hospitality,green grocery (fruit/vegetables),2019
877713,7000,2000,0.0,2025-08-15,5 weeks credit ease,molo,2025-08-27,1618,female,9000.0,2500,8,9000,2025-08-15,2025-09-07,0,0.0,fashion & beauty products,second hand clothes,2015
855454,5000,1500,0.0,2025-09-07,5 weeks credit ease,molo,2025-07-18,1608,female,8000.0,1500,8,6500,2025-09-09,2025-10-09,0,0.0,business & information,other,2016
947571,10000,2750,9200.0,2025-11-21,5 weeks credit ease,molo,2025-12-26,1601,female,11000.0,1800,8,11280,2025-11-01,2025-11-30,0,0.0,food & hospitality,green grocery (fruit/vegetables),2019
849623,5000,1500,0.0,2025-06-25,5 weeks credit ease,molo,2025-07-07,1594,male,10000.0,1200,8,6500,2025-06-25,2025-07-14,0,0.0,food & hospitality,green grocery (fruit/vegetables),2017
848133,6000,1750,0.0,2025-06-23,5 weeks credit ease,engineer,2025-02-07,1591,female,8000.0,2500,8,7750,2025-06-23,2025-07-14,0,0.0,food & hospitality,food kiosks,2020
844843,7000,2000,0.0,2025-06-16,5 weeks credit ease,molo,2025-06-26,1583,female,8000.0,2000,8,9000,2025-06-16,2025-07-07,0,0.0,food & hospitality,food kiosks,2020
843425,6000,1750,0.0,2025-06-23,5 weeks credit ease,molo,2025-06-24,1579,male,9000.0,2000,8,7750,2025-06-23,2025-08-05,0,3.0,food & hospitality,seafood- fish vendor,2020
841882,5000,1500,0.0,2025-05-06,5 weeks credit ease,engineer,2025-06-20,1571,female,9000.0,2000,8,6500,2025-05-08,2025-05-30,0,0.0,food & hospitality,retail shop,2016
878311,6000,1750,0.0,2025-08-28,5 weeks credit ease,molo,2025-08-28,1570,female,6000.0,2000,8,7750,2025-07-23,2025-08-28,0,0.0,food & hospitality,green grocery (fruit/vegetables),2018
841857,5000,1500,0.0,2025-06-18,5 weeks credit ease,molo,2025-06-20,1570,female,6000.0,2000,8,6500,2025-05-16,2025-06-18,0,0.0,food & hospitality,meat vendor-butchery,2015
839156,5000,1500,0.0,2025-06-14,5 weeks credit ease,molo,2025-06-16,1563,male,6000.0,2000,8,6500,2025-06-14,2025-07-12,0,0.0,food & hospitality,retail shop,2021
856315,7000,2000,0.0,2025-08-07,5 weeks credit ease,molo,2025-07-21,1560,male,8000.0,1800,8,9000,2025-06-22,2025-07-14,0,0.0,natural resources/environmental,water vending,2017
852130,10000,5500,0.0,2025-07-30,10 weeks credit ease,molo,2025-08-16,1559,male,19000.0,1800,8,15500,2025-07-30,2025-09-16,0,0.0,food & hospitality,green grocery (fruit/vegetables),2016
852251,7000,2000,0.0,2025-11-07,5 weeks credit ease,molo,2025-12-07,1548,male,10000.0,2000,8,7420,2025-09-11,2025-11-24,0,0.0,food & hospitality,food kiosks,2017
914471,7000,2000,0.0,2025-10-18,5 weeks credit ease,molo,2025-10-31,1546,male,11000.0,2500,8,9000,2025-08-30,2025-09-26,0,0.0,food & hospitality,green grocery (fruit/vegetables),2016
927370,7000,2000,0.0,2025-11-19,5 weeks credit ease,molo,2025-11-22,1546,male,11000.0,2500,8,9000,2025-09-26,2025-10-18,0,0.0,transportation,firewood & charcoal vendor,2023
883073,5000,1500,0.0,2025-08-30,5 weeks credit ease,molo,2025-08-09,1546,male,11000.0,2500,8,6500,2025-06-22,2025-07-17,0,0.0,fashion & beauty products,second hand clothes,2011
834198,5000,1500,0.0,2025-03-06,5 weeks credit ease,engineer,2025-04-06,1544,female,7000.0,2500,8,6500,2025-04-17,2025-05-06,0,5.0,food & hospitality,green grocery (fruit/vegetables),2020
833488,5000,1500,1040.0,2025-04-28,5 weeks credit ease,molo,2025-02-06,1543,male,6000.0,1900,8,6300,2025-04-28,2025-06-09,0,4.0,food & hospitality,bar/ restaurant,2018
864141,8000,3150,0.0,2025-07-31,7 weeks credit ease,engineer,2025-08-19,1541,male,13000.0,2500,8,11150,2025-06-05,2025-07-15,0,0.0,agriculture,farming-animal products,2019
832512,5000,1500,0.0,2025-05-30,5 weeks credit ease,engineer,2025-05-31,1540,male,9000.0,20000,8,10140,2025-05-31,2025-08-04,3640,5.0,transportation,motor bike transportation,2019
846904,5000,1500,0.0,2025-06-25,5 weeks credit ease,engineer,2025-06-30,1539,male,10000.0,2000,8,6500,2025-06-09,2025-07-02,0,0.0,wholesale & retail trade,tailoring services,2016
934777,10000,3850,790.0,2025-10-31,7 weeks credit ease,molo,2025-12-19,1538,male,12000.0,2000,8,11460,2025-11-05,2025-11-30,0,3.0,food & hospitality,hawking- mobile merchandize services,2017
898385,7000,2800,0.0,2025-10-17,7 weeks credit ease,engineer,2025-10-18,1536,male,7000.0,2000,8,9800,2025-09-30,2025-10-31,0,0.0,food & hospitality,bar/ restaurant,2021
901724,9000,2500,0.0,2025-10-10,5 weeks credit ease,molo,2025-10-10,1533,male,9000.0,2500,8,11500,2025-09-04,2025-10-10,0,0.0,food & hospitality,green grocery (fruit/vegetables),2022
858497,5000,1500,0.0,2025-08-21,5 weeks credit ease,engineer,2025-07-23,1532,female,7000.0,2500,8,6210,2025-07-31,2025-11-28,0,3.0,agriculture,agro-vet,2019
873926,7000,2000,0.0,2025-08-16,5 weeks credit ease,molo,2025-08-21,1530,male,10000.0,2500,8,9000,2025-07-30,2025-08-30,0,0.0,agriculture,firewood & charcoal vendor,2011
912896,10000,3850,0.0,2025-10-22,7 weeks credit ease,engineer,2025-11-11,1520,female,16000.0,2500,8,13850,2025-10-22,2025-11-17,0,0.0,food & hospitality,food kiosks,2011
836552,7000,2800,0.0,2025-10-06,7 weeks credit ease,engineer,2025-06-24,1520,female,16000.0,2500,8,9800,2025-09-30,2025-10-22,0,0.0,food & hospitality,meat vendor-butchery,2023
825896,5000,1500,0.0,2025-05-17,5 weeks credit ease,engineer,2025-05-17,1519,male,27000.0,2500,8,6500,2025-04-26,2025-06-13,0,0.0,personal services,cosmetic shop,2017
903498,3000,1000,0.0,2025-10-13,5 weeks credit ease,engineer,2025-10-14,1519,male,27000.0,2500,8,4000,2025-06-13,2025-07-12,0,0.0,fashion & beauty products,second hand clothes,2016
853749,10000,3850,0.0,2025-07-29,7 weeks credit ease,engineer,2025-07-29,1510,male,13000.0,2000,8,13850,2025-06-17,2025-08-05,0,0.0,food & hospitality,food kiosks,2018
846690,7000,2000,0.0,2025-06-23,5 weeks credit ease,engineer,2025-06-30,1508,male,8000.0,2500,8,9000,2025-04-22,2025-06-15,0,0.0,food & hospitality,meat vendor-butchery,2020
886518,10000,3850,0.0,2025-09-09,7 weeks credit ease,engineer,2025-09-27,1505,male,12000.0,2500,8,13850,2025-07-10,2025-08-22,0,0.0,food & hospitality,green grocery (fruit/vegetables),2019
834291,7000,2000,0.0,2025-05-30,5 weeks credit ease,molo,2025-04-06,1498,male,11000.0,2000,8,9000,2025-07-24,2025-08-14,0,5.0,food & hospitality,food kiosks,2018
819278,5000,1500,0.0,2025-05-05,5 weeks credit ease,engineer,2025-01-05,1489,male,7000.0,3000,8,6500,2025-05-05,2025-06-06,0,0.0,food & hospitality,green grocery (fruit/vegetables),2017
819042,7000,2000,0.0,2025-04-26,5 weeks credit ease,molo,2025-04-30,1486,male,10000.0,2500,8,9000,2025-04-26,2025-06-03,0,0.0,fashion & beauty products,tailoring services,2020
887466,5000,1500,0.0,2025-09-25,5 weeks credit ease,engineer,2025-09-15,1482,male,9000.0,2000,8,6500,2025-04-22,2025-06-26,0,0.0,general hardware & electronics,household utensils,2018
865245,9000,3500,0.0,2025-08-14,7 weeks credit ease,molo,2025-08-21,1476,male,12000.0,1800,8,12500,2025-09-24,2025-10-30,0,7.0,food & hospitality,green grocery (fruit/vegetables),2011
848637,7000,2800,0.0,2025-03-07,7 weeks credit ease,molo,2025-07-17,1476,male,12000.0,1800,8,9800,2025-03-12,2025-04-17,0,0.0,transportation,motor bike transportation,2020
831509,7000,2000,0.0,2025-05-28,5 weeks credit ease,molo,2025-05-29,1476,male,12000.0,1800,8,9000,2025-05-15,2025-06-26,0,0.0,agriculture,farming-animal products,2019
814694,6000,1750,0.0,2025-04-23,5 weeks credit ease,engineer,2025-04-22,1472,male,11000.0,2500,8,7750,2025-04-23,2025-05-16,0,0.0,food & hospitality,bar/ restaurant,2016
813902,5000,1500,0.0,2025-04-20,5 weeks credit ease,molo,2025-04-21,1468,male,9000.0,1800,8,6500,2025-04-20,2025-08-07,0,4.0,food & hospitality,retail shop,2011
898200,5000,1500,0.0,2025-04-10,5 weeks credit ease,molo,2025-03-10,1462,male,8000.0,0,8,6500,2025-04-14,2025-05-13,0,0.0,food & hospitality,green grocery (fruit/vegetables),2019
879436,4000,1250,0.0,2025-08-29,5 weeks credit ease,molo,2025-08-29,1462,male,8000.0,0,8,5250,2025-08-22,2025-09-19,0,0.0,food & hospitality,meat vendor-butchery,2011
826186,7000,2000,0.0,2025-05-18,5 weeks credit ease,molo,2025-05-19,1459,male,14000.0,2800,8,9000,2025-05-05,2025-06-08,0,0.0,agriculture,farming-animal products,2017
866543,7000,2800,8720.0,2025-06-07,7 weeks credit ease,engineer,2025-08-24,1458,male,7000.0,1800,8,9800,2025-06-03,2025-07-14,0,0.0,food & hospitality,cereals,2020
857883,12000,3250,0.0,2025-07-21,5 weeks credit ease,engineer,2025-07-23,1454,male,15000.0,2500,8,15250,2025-07-07,2025-08-04,0,0.0,food & hospitality,green grocery (fruit/vegetables),2013
950267,10000,5500,15500.0,2025-11-26,10 weeks credit ease,engineer,2026-04-02,1449,male,17000.0,2500,8,8510,2025-10-29,2025-11-26,0,2.0,food & hospitality,cereals,2019
825352,5000,1500,0.0,2025-06-27,5 weeks credit ease,engineer,2025-05-16,1449,male,17000.0,2500,8,6500,2025-04-02,2025-06-05,0,0.0,natural resources/environmental,firewood & charcoal vendor,2016
827248,7000,2000,0.0,2025-05-13,5 weeks credit ease,molo,2025-05-20,1448,male,9000.0,2500,8,9000,2025-04-22,2025-05-19,0,0.0,food & hospitality,green grocery (fruit/vegetables),2011
804547,5000,1500,0.0,2025-03-26,5 weeks credit ease,engineer,2025-03-26,1443,male,7000.0,2000,8,6500,2025-03-26,2025-05-08,0,5.0,food & hospitality,green grocery (fruit/vegetables),2021
822249,8000,3150,0.0,2025-05-05,7 weeks credit ease,engineer,2025-05-23,1439,male,12000.0,2000,8,11150,2025-04-29,2025-05-27,0,0.0,personal services,barber shop,2016
938648,9000,2500,4600.0,2025-07-11,5 weeks credit ease,molo,2025-12-12,1436,female,11000.0,2000,8,11500,2025-09-04,2025-11-07,0,5.0,food & hospitality,green grocery (fruit/vegetables),2019
814219,7000,2000,0.0,2025-04-21,5 weeks credit ease,molo,2025-04-21,1436,female,11000.0,2000,8,9000,2025-04-06,2025-07-13,0,3.0,fashion & beauty products,tailoring services,2019
822697,8000,3150,0.0,2025-05-24,7 weeks credit ease,engineer,2025-05-24,1431,male,16000.0,3000,8,11150,2025-07-06,2025-08-30,0,7.0,food & hospitality,green grocery (fruit/vegetables),2020
852902,12000,4550,0.0,2025-07-21,7 weeks credit ease,engineer,2025-07-28,1424,male,16000.0,2500,8,16550,2025-06-02,2025-07-20,0,0.0,personal services,farming-animal products,2017
791304,5000,1500,0.0,2025-02-22,5 weeks credit ease,molo,2025-02-17,1418,male,8000.0,3500,8,6500,2025-02-22,2025-04-07,0,0.0,agriculture,agro-vet,2018
806069,5000,1500,0.0,2025-04-16,5 weeks credit ease,molo,2025-03-31,1418,female,7900.0,2000,8,6500,2025-04-07,2025-05-14,0,0.0,food & hospitality,retail shop,2015
813985,7000,2800,0.0,2025-02-05,7 weeks credit ease,molo,2025-05-05,1416,male,15400.0,2000,8,9800,2025-02-08,2025-03-17,0,0.0,food & hospitality,green grocery (fruit/vegetables),2013
793643,9000,3500,0.0,2025-02-21,7 weeks credit ease,engineer,2025-10-03,1403,male,16500.0,2500,8,12500,2025-02-21,2025-03-29,0,0.0,wholesale & retail trade,retail shop,2018
805524,10000,2750,0.0,2025-03-25,5 weeks credit ease,engineer,2025-03-28,1402,female,20000.0,1800,8,12750,2025-03-11,2025-04-02,0,0.0,food & hospitality,green grocery (fruit/vegetables),2022
809317,10000,3850,0.0,2025-04-15,7 weeks credit ease,engineer,2025-04-23,1401,male,11400.0,1800,8,13850,2025-03-26,2025-05-12,0,0.0,food & hospitality,green grocery (fruit/vegetables),2018
812785,9000,5000,0.0,2025-07-05,10 weeks credit ease,engineer,2025-05-22,1400,male,18000.0,2000,8,14000,2025-03-20,2025-05-30,0,0.0,food & hospitality,second hand clothes,2018
857882,11000,3000,0.0,2025-08-07,5 weeks credit ease,engineer,2025-07-23,1395,male,11000.0,2000,8,14000,2025-08-19,2025-09-23,0,4.0,construction & real estate,bar/ restaurant,2019
