LoanId,AmountDisbursed,Interest,LoanBalance,BorrowDate,Product,Branch,ClearDate,CustomerId,Gender,LoanLimit,CreditScore,loan_repayment_txn_count,loan_repayment_total_paid,loan_repayment_first_payment,loan_repayment_last_payment,loan_overpayment,missed_instalments,Industry,Business Type,Year of Establishment
776422,6000,1750,0,2/1/2025,5 WEEKS CREDIT EASE,MOLO,1/3/2025,1289,MALE,15600,2000,8,7750,12/12/2024,17/01/2025,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2020
816918,6000,1750,0,4/22/2025,5 WEEKS CREDIT EASE,MOLO,28/04/2025,1289,MALE,10800,0,8,7750,15/02/2025,30/03/2025,0,0,Food & Hospitality,Bar/ Restaurant,2017
933318,5000,1500,0,11/18/2025,5 WEEKS CREDIT EASE,MOLO,12/2/2025,1278,FEMALE,9000,1800,8,6500,19/06/2025,20/07/2025,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2017
727208,7000,2000,0,8/30/2024,5 WEEKS CREDIT EASE,MOLO,9/6/2024,1251,MALE,9800,1200,8,9000,5/7/2024,8/8/2024,0,0,Transportation ,Motor Bike Transportation,2019
738699,7000,2000,0,9/26/2024,5 WEEKS CREDIT EASE,MOLO,10/4/2024,1251,FEMALE,15400,3000,8,9000,8/8/2024,5/9/2024,0,0,General Hardware & Electronics,Building & Construction Materials,2012
895530,6000,1750,0,9/26/2025,5 WEEKS CREDIT EASE,MOLO,29/09/2025,1251,MALE,10800,3000,8,7750,30/04/2025,23/05/2025,0,0,Food & Hospitality,Seafood- Fish vendor,2019
813514,7000,2800,0,1/8/2025,7 WEEKS CREDIT EASE,ENGINEER,5/2/2025,1250,FEMALE,7000,2800,8,9800,13/11/2024,23/12/2024,0,0,Food & Hospitality,Retail Shop,2021
774718,7000,2000,0,12/23/2024,5 WEEKS CREDIT EASE,MOLO,30/12/2024,1249,FEMALE,8400,2800,8,9000,25/11/2024,23/12/2024,0,0,Fashion & Beauty Products,Cosmetic Shop,2015
747225,8000,3150,0,7/11/2024,7 WEEKS CREDIT EASE,ENGINEER,11/7/2024,1242,MALE,0,2500,8,11150,12/7/2024,22/08/2024,0,1,Agriculture ,Green Grocery (Fruit/Vegetables),2019
726557,7000,2800,0,9/19/2024,7 WEEKS CREDIT EASE,ENGINEER,19/09/2024,1242,MALE,17500,2500,8,9800,22/08/2024,3/10/2024,0,0,Fashion & Beauty Products,Cosmetic Shop,2021
712445,5000,1500,0,7/31/2024,5 WEEKS CREDIT EASE,ENGINEER,8/1/2024,1239,FEMALE,10000,2500,8,6500,31/07/2024,9/12/2024,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2017
829799,7000,2000,0,5/21/2025,5 WEEKS CREDIT EASE,ENGINEER,26/05/2025,1236,FEMALE,12800,2500,8,9000,10/6/2025,5/7/2025,0,5,Food & Hospitality,Bakery (Bread & Confectionaries),2018
813157,10000,2750,0,4/16/2025,5 WEEKS CREDIT EASE,ENGINEER,18/04/2025,1234,MALE,20000,2500,8,12750,20/03/2025,23/04/2025,0,0,"Agriculture, Forestry & Fishing",Green Grocery (Fruit/Vegetables),2019
740337,9000,3500,0,10/24/2024,7 WEEKS CREDIT EASE,ENGINEER,22/10/2024,1234,FEMALE,24800,1800,8,12500,3/9/2024,24/10/2024,0,0,Agriculture ,Farming-Animal Products,2015
816379,11000,4200,0,5/19/2025,7 WEEKS CREDIT EASE,ENGINEER,5/9/2025,1226,FEMALE,18700,2500,8,15200,9/5/2025,23/06/2025,0,0,Personal Services ,Tailoring Services,2017
713370,7000,2000,0,7/22/2024,5 WEEKS CREDIT EASE,ENGINEER,8/5/2024,1222,FEMALE,9800,2000,8,9000,14/07/2024,4/8/2024,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2016
743484,6000,1750,0,9/10/2024,5 WEEKS CREDIT EASE,MOLO,16/10/2024,1220,MALE,12000,2500,8,7150,3/10/2024,20/11/2024,0,5,Food & Hospitality,Green Grocery (Fruit/Vegetables),2022
716564,5000,1500,0,6/8/2024,5 WEEKS CREDIT EASE,MOLO,13/08/2024,1217,FEMALE,6400,2000,8,6500,15/07/2024,12/8/2024,0,5,Fashion & Beauty Products,Footware shop,2014
926758,16000,8500,18100,10/16/2025,10 WEEKS CREDIT EASE,ENGINEER,25/12/2025,1215,FEMALE,37300,2000,8,24500,26/08/2025,16/10/2025,0,0,Automobile Services,Motor Vehicle/Bike Repair,2015
911104,10000,3850,0,10/16/2025,7 WEEKS CREDIT EASE,ENGINEER,11/7/2025,1215,MALE,12000,2000,8,13850,16/07/2025,26/08/2025,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2019
821868,9000,3500,0,5/22/2025,7 WEEKS CREDIT EASE,ENGINEER,22/05/2025,1215,MALE,36000,2000,8,12500,6/3/2025,30/04/2025,0,0,Food & Hospitality,Food Kiosks,2020
758473,8000,2250,0,11/18/2024,5 WEEKS CREDIT EASE,ENGINEER,20/11/2024,1215,MALE,19200,2000,8,10250,11/9/2024,23/10/2024,0,0,Fashion & Beauty Products,New Clothes,2022
726595,7000,2000,0,11/9/2024,5 WEEKS CREDIT EASE,ENGINEER,9/5/2024,1215,MALE,10500,2500,8,9000,8/8/2024,11/9/2024,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2019
757333,5000,1500,0,10/28/2024,5 WEEKS CREDIT EASE,ENGINEER,18/11/2024,1214,FEMALE,7000,2000,8,6500,9/9/2024,12/10/2024,0,0,Fashion & Beauty Products,Second Hand Clothes,2018
798321,12000,4550,0,3/14/2025,7 WEEKS CREDIT EASE,ENGINEER,25/03/2025,1213,MALE,24000,2500,8,16550,13/01/2025,24/02/2025,0,0,Food & Hospitality,Cereals,2014
712004,7000,2000,0,7/29/2024,5 WEEKS CREDIT EASE,ENGINEER,31/07/2024,1213,MALE,14000,2500,8,9000,16/07/2024,12/8/2024,0,0,Hospitality & Tourism,Food Kiosks,2016
800330,6000,1750,0,3/16/2025,5 WEEKS CREDIT EASE,MOLO,17/03/2025,1207,FEMALE,6900,1500,8,7750,2/2/2025,5/3/2025,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2015
723989,5000,1500,0,8/19/2024,5 WEEKS CREDIT EASE,MOLO,29/08/2024,1207,FEMALE,10000,2000,8,6500,19/08/2024,8/9/2024,0,0,Food & Hospitality,Food Kiosks,2024
771672,5000,1500,0,12/16/2024,5 WEEKS CREDIT EASE,MOLO,23/12/2024,1207,FEMALE,6200,3000,8,6500,14/12/2024,12/1/2025,0,0,Food & Hospitality,Food Kiosks,2020
757352,9000,2500,0,11/11/2024,5 WEEKS CREDIT EASE,MOLO,18/11/2024,1205,FEMALE,10600,2500,8,11500,25/10/2024,25/11/2024,0,0,Food & Hospitality,Retail Shop,2019
927946,5000,1500,0,11/24/2025,5 WEEKS CREDIT EASE,MOLO,24/11/2025,1203,MALE,0,2500,8,6500,27/10/2025,29/11/2025,0,0,Food & Hospitality,Food Kiosks,2015
723362,10000,2750,11710,7/24/2024,5 WEEKS CREDIT EASE,ENGINEER,28/08/2024,1189,FEMALE,15000,2000,8,12150,5/7/2024,21/09/2024,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2020
772346,25000,9100,0,12/27/2024,7 WEEKS CREDIT EASE,MOLO,1/7/2025,1185,MALE,30000,7000,8,34100,23/10/2024,22/12/2024,0,0,Food & Hospitality,Retail Shop,2014
689819,5000,1500,0,6/6/2024,5 WEEKS CREDIT EASE,MOLO,6/6/2024,1180,FEMALE,8600,1500,8,6500,6/6/2024,12/7/2024,0,1,Personal Services ,Cleaning Services,2019
843898,7000,2800,0,7/7/2025,7 WEEKS CREDIT EASE,ENGINEER,7/8/2025,1174,FEMALE,12600,2000,8,9800,29/03/2025,24/05/2025,0,0,Food & Hospitality,Food Kiosks,2016
870657,7000,2800,0,8/18/2025,7 WEEKS CREDIT EASE,ENGINEER,9/1/2025,1174,FEMALE,9800,2000,8,9800,24/05/2025,14/07/2025,0,0,Agriculture ,Green Grocery (Fruit/Vegetables),2019
891285,7000,2800,0,5/10/2025,7 WEEKS CREDIT EASE,ENGINEER,10/6/2025,1174,MALE,10000,2000,8,9800,12/2/2025,29/03/2025,0,0,Food & Hospitality,Food Kiosks,2015
847442,6000,1750,0,8/7/2025,5 WEEKS CREDIT EASE,ENGINEER,7/1/2025,1172,FEMALE,7500,2500,8,7750,3/9/2025,30/09/2025,0,5,Personal & Professional Services,Green Grocery (Fruit/Vegetables),2025
744367,5000,1500,0,10/14/2024,5 WEEKS CREDIT EASE,ENGINEER,17/10/2024,1172,MALE,7500,2000,8,6500,28/08/2024,25/09/2024,0,0,Food & Hospitality,Food Kiosks,2016
695225,7000,2000,0,6/18/2024,5 WEEKS CREDIT EASE,ENGINEER,19/06/2024,1171,MALE,11000,1500,8,9000,28/05/2024,10/7/2024,0,0,Food & Hospitality,Retail Shop,2016
681798,5000,1500,0,5/17/2024,5 WEEKS CREDIT EASE,MOLO,16/05/2024,1159,MALE,7000,3500,8,6500,17/05/2024,21/07/2024,0,4,Food & Hospitality,Green Grocery (Fruit/Vegetables),2015
679998,5000,1500,0,7/5/2024,5 WEEKS CREDIT EASE,MOLO,13/05/2024,1150,FEMALE,7500,2000,8,6500,7/5/2024,3/6/2024,0,0,Not defined,Farming-Animal Products,2017
690532,7000,2000,0,5/6/2024,5 WEEKS CREDIT EASE,ENGINEER,6/8/2024,1148,FEMALE,9800,2500,8,9000,26/04/2024,27/05/2024,0,0,Food & Hospitality,Food Kiosks,2018
703450,10000,5500,14000,5/6/2024,10 WEEKS CREDIT EASE,ENGINEER,14/08/2024,1148,MALE,10000,1800,8,7200,27/05/2024,20/06/2024,0,9,Food & Hospitality,Green Grocery (Fruit/Vegetables),2016
692733,7000,2000,0,6/13/2024,5 WEEKS CREDIT EASE,MOLO,13/06/2024,1146,FEMALE,7900,1500,8,9000,10/6/2024,6/7/2024,0,0,Food & Hospitality,Meat Vendor-Butchery,2019
845362,14000,3750,0,9/7/2025,5 WEEKS CREDIT EASE,MOLO,26/06/2025,1144,FEMALE,16800,2500,8,17750,7/8/2025,5/9/2025,0,0,Food & Hospitality,Food Kiosks,2019
902680,14000,3750,0,10/10/2025,5 WEEKS CREDIT EASE,MOLO,13/10/2025,1144,MALE,16000,2000,8,17750,5/9/2025,6/10/2025,0,0,Food & Hospitality,Bar/ Restaurant,2019
700999,8000,2250,0,6/26/2024,5 WEEKS CREDIT EASE,MOLO,7/4/2024,1142,MALE,8000,1800,8,10250,26/06/2024,30/07/2024,0,4,Food & Hospitality,Retail Shop,2018
717690,6000,1750,0,8/15/2024,5 WEEKS CREDIT EASE,MOLO,15/08/2024,1139,FEMALE,10800,2000,8,7750,12/6/2024,11/7/2024,0,0,Food & Hospitality,Food Kiosks,2015
902865,14000,3750,0,9/10/2025,5 WEEKS CREDIT EASE,MOLO,13/10/2025,1134,MALE,28000,2500,8,17750,22/08/2025,22/09/2025,0,0,Fashion & Beauty Products,Second Hand Clothes,2012
701242,8000,2250,0,3/7/2024,5 WEEKS CREDIT EASE,MOLO,7/4/2024,1134,FEMALE,10000,3500,8,10250,13/03/2024,26/04/2024,0,5,Food & Hospitality,Green Grocery (Fruit/Vegetables),2016
714311,8000,2250,0,6/8/2024,5 WEEKS CREDIT EASE,MOLO,8/7/2024,1134,MALE,22000,3000,8,10250,19/06/2024,23/07/2024,0,5,Food & Hospitality,Green Grocery (Fruit/Vegetables),2016
739718,11000,3000,0,8/10/2024,5 WEEKS CREDIT EASE,ENGINEER,10/7/2024,1133,FEMALE,11000,2000,8,14000,29/07/2024,20/08/2024,0,0,Fashion & Beauty Products,Footware shop,2023
852648,10000,2750,0,7/17/2025,5 WEEKS CREDIT EASE,ENGINEER,14/07/2025,1133,FEMALE,14000,1800,8,12750,7/3/2025,3/4/2025,0,0,Food & Hospitality,Food Kiosks,2019
808441,11000,4200,0,7/4/2025,7 WEEKS CREDIT EASE,ENGINEER,21/04/2025,1131,FEMALE,15400,2500,8,15200,31/01/2025,27/02/2025,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2011
675728,5000,1500,0,4/30/2024,5 WEEKS CREDIT EASE,ENGINEER,30/04/2024,1130,FEMALE,7000,3000,8,6500,7/5/2024,4/6/2024,0,4,Food & Hospitality,Retail Shop,2019
689386,5000,1500,0,4/6/2024,5 WEEKS CREDIT EASE,ENGINEER,6/4/2024,1130,MALE,7000,1800,8,6500,9/4/2024,7/5/2024,0,0,Personal & Professional Services,Farming-Crop Products (Coconuts etc),2015
737547,10000,2750,9440,8/27/2024,5 WEEKS CREDIT EASE,ENGINEER,10/1/2024,1125,FEMALE,14000,2000,8,17180,10/8/2024,18/09/2024,4430,0,Food & Hospitality,Food Kiosks,2018
695776,7000,2000,0,6/19/2024,5 WEEKS CREDIT EASE,MOLO,20/06/2024,1122,FEMALE,7000,2500,8,8800,30/05/2024,27/06/2024,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2019
717836,7000,2800,0,6/8/2024,7 WEEKS CREDIT EASE,ENGINEER,29/08/2024,1117,MALE,11200,2500,8,9800,11/6/2024,11/7/2024,0,4,Personal Services ,Barber Shop,2014
730993,10000,2750,0,9/16/2024,5 WEEKS CREDIT EASE,MOLO,17/09/2024,1114,FEMALE,10000,2000,8,12750,25/08/2024,24/09/2024,0,0,Fashion & Beauty Products,Second Hand Clothes,2017
709806,10000,2750,0,7/22/2024,5 WEEKS CREDIT EASE,ENGINEER,25/07/2024,1111,MALE,24000,2000,8,12750,5/7/2024,29/07/2024,0,0,Food & Hospitality,Retail Shop,2023
700276,12000,6500,0,7/15/2024,10 WEEKS CREDIT EASE,ENGINEER,8/6/2024,1104,FEMALE,19200,2000,8,18500,14/07/2024,28/07/2024,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2022
691204,9000,2500,0,5/28/2024,5 WEEKS CREDIT EASE,ENGINEER,6/10/2024,1104,MALE,12600,2000,8,11500,13/05/2024,4/6/2024,0,0,General Hardware & Electronics,Entertainment/Party & Events Planning,2018
949786,30000,15500,40950,11/25/2025,10 WEEKS CREDIT EASE,ENGINEER,2/3/2026,1103,FEMALE,75000,7000,8,24411,7/11/2025,30/11/2025,0,2,Personal Services ,Beauty Salon,2015
721809,17000,6300,0,8/23/2024,7 WEEKS CREDIT EASE,ENGINEER,9/7/2024,1103,FEMALE,25500,15000,8,23300,20/07/2024,23/08/2024,0,0,Food & Hospitality,Food Kiosks,2017
772310,8000,2250,0,4/12/2024,5 WEEKS CREDIT EASE,ENGINEER,24/12/2024,1103,FEMALE,8000,3000,8,10250,22/03/2024,8/4/2024,0,0,Food & Hospitality,Food Kiosks,2018
674997,7000,2000,0,4/15/2024,5 WEEKS CREDIT EASE,ENGINEER,29/04/2024,1101,MALE,10000,2500,8,9000,15/04/2024,6/5/2024,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2021
675902,7000,2800,0,5/14/2024,7 WEEKS CREDIT EASE,MOLO,14/05/2024,1100,FEMALE,12600,2000,8,9800,19/06/2024,25/07/2024,0,7,Fashion & Beauty Products,New Clothes,2020
675980,7000,2800,0,4/29/2024,7 WEEKS CREDIT EASE,ENGINEER,14/05/2024,1097,FEMALE,63000,2000,8,9800,9/4/2024,6/5/2024,0,0,Food & Hospitality,Retail Shop,2023
708853,6000,1750,0,7/24/2024,5 WEEKS CREDIT EASE,ENGINEER,24/07/2024,1096,FEMALE,24000,2000,8,7750,23/07/2024,31/08/2024,0,0,Manufacturing,Food Kiosks,2015
694837,5000,1500,0,6/17/2024,5 WEEKS CREDIT EASE,ENGINEER,19/06/2024,1096,MALE,7800,1800,8,6500,26/06/2024,23/07/2024,0,3,Natural Resources/Environmental ,Firewood & Charcoal Vendor,2011
672138,7000,2000,0,4/20/2024,5 WEEKS CREDIT EASE,MOLO,20/04/2024,1095,FEMALE,9300,3000,8,9000,6/4/2024,11/5/2024,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2016
654335,5000,1500,0,2/18/2024,5 WEEKS CREDIT EASE,MOLO,3/2/2024,1095,MALE,5000,2000,8,6500,18/02/2024,16/03/2024,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2019
677590,7000,2000,0,6/5/2024,5 WEEKS CREDIT EASE,MOLO,5/6/2024,1093,MALE,7000,2500,8,9000,22/04/2024,29/05/2024,0,0,Fashion & Beauty Products,Footware shop,2021
775592,7000,2000,0,2/25/2025,5 WEEKS CREDIT EASE,MOLO,1/1/2025,1093,MALE,12200,2000,8,9000,24/02/2025,8/4/2025,0,5,Agriculture ,Farming-Animal Products,2017
670033,6000,1750,0,4/16/2024,5 WEEKS CREDIT EASE,MOLO,15/04/2024,1087,FEMALE,15600,3000,8,7750,16/04/2024,31/05/2024,0,4,Food & Hospitality,Green Grocery (Fruit/Vegetables),2018
736655,5000,1500,0,9/30/2024,5 WEEKS CREDIT EASE,MOLO,30/09/2024,1087,FEMALE,7000,1500,8,6500,10/9/2024,15/10/2024,0,0,Fashion & Beauty Products,Second Hand Clothes,2025
686476,9000,2500,0,5/20/2024,5 WEEKS CREDIT EASE,MOLO,28/05/2024,1077,FEMALE,16900,1800,8,11500,28/06/2024,31/07/2024,0,5,Personal Services ,Mobile Money Services-Mpesa,2014
697112,9000,2500,0,6/28/2024,5 WEEKS CREDIT EASE,MOLO,24/06/2024,1077,FEMALE,11000,1800,8,11500,31/07/2024,8/10/2024,0,5,Food & Hospitality,Farming-Animal Products,2023
647674,8000,2250,0,2/29/2024,5 WEEKS CREDIT EASE,MOLO,15/02/2024,1074,FEMALE,8000,2500,8,10250,5/4/2024,10/5/2024,0,5,Food & Hospitality,Green Grocery (Fruit/Vegetables),2018
666552,7000,2000,0,5/4/2024,5 WEEKS CREDIT EASE,MOLO,4/4/2024,1074,MALE,0,2500,8,9000,10/5/2024,8/6/2024,0,2,Food & Hospitality,Food Kiosks,2016
750662,9000,2500,0,10/29/2024,5 WEEKS CREDIT EASE,MOLO,31/10/2024,1073,FEMALE,16500,2000,8,11500,3/12/2024,30/01/2025,0,5,Personal & Professional Services,Tailoring Services,2020
673112,10000,2750,0,4/19/2024,5 WEEKS CREDIT EASE,MOLO,23/04/2024,1072,MALE,32500,2000,8,12750,16/04/2024,15/05/2024,0,0,Food & Hospitality,Bar/ Restaurant,2021
660065,8000,2250,0,4/25/2024,5 WEEKS CREDIT EASE,MOLO,19/03/2024,1051,FEMALE,12600,1800,8,10250,25/04/2024,19/11/2025,0,4,Food & Hospitality,Food Kiosks,2020
796884,10000,2750,0,6/3/2025,5 WEEKS CREDIT EASE,MOLO,3/6/2025,1048,FEMALE,18000,2000,8,12750,3/7/2025,7/8/2025,0,5,Food & Hospitality,Green Grocery (Fruit/Vegetables),2018
693414,7000,2000,0,6/18/2024,5 WEEKS CREDIT EASE,MOLO,15/06/2024,1044,FEMALE,7000,1500,8,9000,23/08/2024,22/09/2024,0,5,Food & Hospitality,Green Grocery (Fruit/Vegetables),2015
817355,5000,1500,0,4/30/2025,5 WEEKS CREDIT EASE,MOLO,29/04/2025,1044,FEMALE,10000,2500,8,6500,23/06/2025,14/07/2025,0,5,Fashion & Beauty Products,Footware shop,2018
838888,5000,1500,0,9/6/2025,5 WEEKS CREDIT EASE,MOLO,14/06/2025,1044,MALE,12000,3500,8,6500,3/10/2025,24/10/2025,0,5,Personal Services ,Beauty Salon,2020
792185,10000,2750,0,7/2/2025,5 WEEKS CREDIT EASE,MOLO,19/02/2025,1043,FEMALE,24000,1800,8,12750,19/06/2025,24/07/2025,0,0,"Mining, Quarrying & Energy",Electronic Accessory shops/Repairs,2020
820711,10000,2750,0,5/5/2025,5 WEEKS CREDIT EASE,MOLO,5/5/2025,1039,FEMALE,15000,1800,8,12750,21/04/2025,14/07/2025,0,2,Fashion & Beauty Products,Tailoring Services,2018
909272,13000,4900,5168,9/17/2025,7 WEEKS CREDIT EASE,MOLO,11/5/2025,1039,FEMALE,26000,2500,8,9490,30/09/2025,11/11/2025,0,7,Food & Hospitality,Green Grocery (Fruit/Vegetables),2023
670139,7000,2000,0,9/4/2024,5 WEEKS CREDIT EASE,MOLO,16/04/2024,1030,FEMALE,9800,1700,8,9000,15/01/2025,10/2/2025,0,5,Food & Hospitality,Green Grocery (Fruit/Vegetables),2019
708887,5000,1500,0,7/23/2024,5 WEEKS CREDIT EASE,MOLO,24/07/2024,1023,MALE,7800,2500,8,6500,28/01/2025,21/02/2025,0,5,Fashion & Beauty Products,Second Hand Clothes,2016
720650,5000,1500,0,8/22/2024,5 WEEKS CREDIT EASE,MOLO,22/08/2024,1019,MALE,8800,2500,8,6500,21/01/2025,10/2/2025,0,5,Food & Hospitality,Green Grocery (Fruit/Vegetables),2019
854748,10000,2750,0,7/7/2025,5 WEEKS CREDIT EASE,MOLO,17/07/2025,1014,FEMALE,11400,2000,8,12750,19/09/2025,16/10/2025,0,5,Natural Resources/Environmental ,Firewood & Charcoal Vendor,2013
867213,10000,2750,0,2/8/2025,5 WEEKS CREDIT EASE,MOLO,8/12/2025,1014,FEMALE,14000,2000,8,12750,11/6/2025,7/7/2025,0,5,Food & Hospitality,Green Grocery (Fruit/Vegetables),2015
646579,8000,3150,0,2/13/2024,7 WEEKS CREDIT EASE,MOLO,27/02/2024,1014,MALE,12600,2500,8,11150,2/9/2024,10/10/2024,0,7,Personal Services ,Barber Shop,2023
795922,8000,3150,0,2/26/2025,7 WEEKS CREDIT EASE,MOLO,15/03/2025,1014,FEMALE,10700,2500,8,11150,7/7/2025,2/8/2025,0,7,Agriculture ,Farming-Crop Products (Coconuts etc),2023
724880,7000,2800,0,3/9/2024,7 WEEKS CREDIT EASE,MOLO,16/09/2024,1014,MALE,7000,2500,8,9800,10/10/2024,14/11/2024,0,7,Fashion & Beauty Products,Second Hand Clothes,2017
677034,12000,6500,0,5/22/2024,10 WEEKS CREDIT EASE,MOLO,6/6/2024,1005,FEMALE,18000,2500,8,18500,22/08/2024,13/11/2024,0,10,Fashion & Beauty Products,Second Hand Clothes,2018
715643,10000,3850,0,7/10/2024,7 WEEKS CREDIT EASE,MOLO,23/08/2024,1004,MALE,0,2500,8,13850,2/4/2025,8/5/2025,0,7,Food & Hospitality,Bakery (Bread & Confectionaries),2021
803621,5000,1500,0,3/24/2025,5 WEEKS CREDIT EASE,MOLO,24/03/2025,1000,FEMALE,16200,2500,8,6500,9/10/2025,11/11/2025,0,5,Agriculture ,Farming-Crop Products (Coconuts etc),2022
682284,7000,2000,0,6/5/2024,5 WEEKS CREDIT EASE,MOLO,17/05/2024,986,MALE,9600,2500,8,9000,25/06/2024,24/07/2024,0,5,Food & Hospitality,Green Grocery (Fruit/Vegetables),2019
820942,19000,7000,0,4/30/2025,7 WEEKS CREDIT EASE,MOLO,20/05/2025,980,MALE,34200,7000,8,26000,9/7/2025,4/8/2025,0,7,Food & Hospitality,Green Grocery (Fruit/Vegetables),2017
697755,10000,2750,0,6/25/2024,5 WEEKS CREDIT EASE,MOLO,26/06/2024,970,FEMALE,26000,2500,8,12750,21/10/2024,4/12/2024,0,5,Manufacturing,Green Grocery (Fruit/Vegetables),2020
814347,10000,2750,0,4/14/2025,5 WEEKS CREDIT EASE,MOLO,21/04/2025,958,FEMALE,11200,2500,8,3157,17/09/2025,30/09/2025,0,5,Food & Hospitality,Food Kiosks,2018
666744,21000,11000,0,4/20/2024,10 WEEKS CREDIT EASE,MOLO,5/10/2024,930,FEMALE,24000,15000,8,32000,2/10/2024,13/11/2024,0,10,Fashion & Beauty Products,Cosmetic Shop,2016
791292,23000,8400,0,2/27/2025,7 WEEKS CREDIT EASE,MOLO,3/3/2025,925,MALE,32200,2000,8,31400,15/05/2025,22/06/2025,0,7,Natural Resources/Environmental ,Firewood & Charcoal Vendor,2018
702738,20000,7350,0,7/20/2024,7 WEEKS CREDIT EASE,MOLO,23/07/2024,925,FEMALE,28000,20000,8,27350,10/2/2025,20/03/2025,0,7,Food & Hospitality,Bar/ Restaurant,2018
721744,20000,7350,0,7/9/2024,7 WEEKS CREDIT EASE,MOLO,9/7/2024,925,MALE,35600,2500,8,27350,2/12/2024,10/2/2025,0,7,Food & Hospitality,Green Grocery (Fruit/Vegetables),2015
677459,18000,6650,0,4/6/2024,7 WEEKS CREDIT EASE,MOLO,18/05/2024,925,MALE,28800,7000,8,24650,25/08/2024,2/12/2024,0,7,Food & Hospitality,Food Kiosks,2017
660901,7000,2000,0,3/18/2024,5 WEEKS CREDIT EASE,MOLO,21/03/2024,923,MALE,23800,1800,8,9000,17/08/2024,11/9/2024,0,5,Food & Hospitality,Retail Shop,2019
672300,7000,2000,0,4/22/2024,5 WEEKS CREDIT EASE,MOLO,22/04/2024,923,MALE,7700,3000,8,4905,11/9/2024,3/12/2024,0,5,Not defined,Other,2023
717113,5000,1500,0,8/13/2024,5 WEEKS CREDIT EASE,MOLO,13/08/2024,921,MALE,13000,2000,8,6500,7/10/2024,7/11/2024,0,5,Fashion & Beauty Products,Second Hand Clothes,2012
672425,10000,2750,0,4/22/2024,5 WEEKS CREDIT EASE,MOLO,22/04/2024,920,FEMALE,11700,2000,8,12750,20/12/2024,7/2/2025,0,5,Food & Hospitality,Green Grocery (Fruit/Vegetables),2012
740538,10000,2750,0,7/10/2024,5 WEEKS CREDIT EASE,MOLO,10/9/2024,920,MALE,26000,1800,8,12750,9/5/2025,13/06/2025,0,5,Food & Hospitality,Cereals,2019
672822,7000,2800,0,6/5/2024,7 WEEKS CREDIT EASE,MOLO,5/7/2024,900,FEMALE,11200,1700,8,4700,10/4/2025,12/6/2025,0,7,Agriculture ,Green Grocery (Fruit/Vegetables),2020
722926,8000,3150,0,3/9/2024,7 WEEKS CREDIT EASE,MOLO,9/10/2024,872,MALE,22000,1800,8,11150,19/08/2024,23/09/2024,0,7,Food & Hospitality,Entertainment/Party & Events Planning,2017
766572,6000,1750,0,9/12/2024,5 WEEKS CREDIT EASE,MOLO,12/10/2024,872,MALE,9000,2000,8,7750,7/7/2025,11/8/2025,0,5,Food & Hospitality,Food Kiosks,2018
676302,28000,10150,0,4/5/2024,7 WEEKS CREDIT EASE,MOLO,15/05/2024,851,MALE,52500,2500,8,38150,20/01/2025,15/04/2025,0,7,Food & Hospitality,Green Grocery (Fruit/Vegetables),2013
845671,10000,2750,0,6/27/2025,5 WEEKS CREDIT EASE,MOLO,27/06/2025,832,MALE,10000,2500,8,7553,12/11/2025,28/11/2025,0,5,Agriculture ,Farming-Animal Products,2023
728755,15000,5600,0,4/11/2024,7 WEEKS CREDIT EASE,MOLO,25/09/2024,831,MALE,27000,2500,8,20600,28/01/2025,5/3/2025,0,7,Food & Hospitality,Green Grocery (Fruit/Vegetables),2016
832923,10000,2750,0,5/26/2025,5 WEEKS CREDIT EASE,MOLO,6/2/2025,798,FEMALE,24000,2500,8,12750,9/10/2025,4/11/2025,0,5,General Hardware & Electronics,Building & Construction Materials,2020
705023,6000,1750,0,5/7/2024,5 WEEKS CREDIT EASE,MOLO,15/07/2024,724,MALE,10800,2500,8,7750,18/08/2025,19/09/2025,0,5,General Hardware & Electronics,Electronic Accessory shops/Repairs,2012
715346,6000,1750,0,8/16/2024,5 WEEKS CREDIT EASE,MOLO,8/9/2024,724,MALE,10800,2500,8,4220,20/11/2025,26/11/2025,0,5,Food & Hospitality,Food Kiosks,2017
704074,12000,6500,0,8/15/2024,10 WEEKS CREDIT EASE,MOLO,16/08/2024,718,MALE,15400,3000,8,18500,1/2/2025,4/3/2025,0,10,Food & Hospitality,Food Kiosks,2019
843322,3000,1000,0,6/23/2025,5 WEEKS CREDIT EASE,MOLO,23/06/2025,686,FEMALE,3900,2000,8,4000,19/05/2025,17/06/2025,0,0,Food & Hospitality,Green Grocery (Fruit/Vegetables),2016
